"name_1","name_2","hasc_2","fips"
New Mexico,Lea,US.NM.LE,35025
New Mexico,Lincoln,US.NM.LI,35027
New Mexico,Los Alamos,US.NM.LO,35028
New Mexico,Luna,US.NM.LU,35029
New Mexico,McKinley,US.NM.MC,35031
New Mexico,Mora,US.NM.MO,35033
New Mexico,Otero,US.NM.OT,35035
New Mexico,Quay,US.NM.QU,35037
New Mexico,Rio Arriba,US.NM.RI,35039
New Mexico,Roosevelt,US.NM.RO,35041
New Mexico,San Juan,US.NM.SJ,35045
New Mexico,San Miguel,US.NM.SM,35047
New Mexico,Sandoval,US.NM.SD,35043
New Mexico,Santa Fe,US.NM.ST,35049
New Mexico,Sierra,US.NM.SI,35051
New Mexico,Socorro,US.NM.SO,35053
New Mexico,Taos,US.NM.TA,35055
New Mexico,Torrance,US.NM.TO,35057
New Mexico,Union,US.NM.UN,35059
New Mexico,Valencia,US.NM.VA,35061
New York,Albany,US.NY.AB,36001
New York,Allegany,US.NY.AL,36003
New York,Bronx,US.NY.BN,36005
New York,Broome,US.NY.BO,36007
New York,Cattaraugus,US.NY.CG,36009
New York,Cayuga,US.NY.CY,36011
New York,Chautauqua,US.NY.CQ,36013
New York,Chemung,US.NY.CM,36015
New York,Chenango,US.NY.CH,36017
New York,Clinton,US.NY.CL,36019
New York,Columbia,US.NY.CU,36021
New York,Cortland,US.NY.CD,36023
New York,Delaware,US.NY.DE,36025
New York,Dutchess,US.NY.DU,36027
New York,Erie,US.NY.ER,36029
New York,Essex,US.NY.ES,36031
New York,Franklin,US.NY.FR,36033
New York,Fulton,US.NY.FU,36035
New York,Genesee,US.NY.GE,36037
New York,Greene,US.NY.GR,36039
New York,Hamilton,US.NY.HA,36041
New York,Herkimer,US.NY.HE,36043
New York,Jefferson,US.NY.JE,36045
New York,Kings,US.NY.KI,36047
New York,Lewis,US.NY.LE,36049
New York,Livingston,US.NY.LI,36051
New York,Madison,US.NY.MA,36053
New York,Monroe,US.NY.MR,36055
New York,Montgomery,US.NY.MT,36057
New York,Nassau,US.NY.NA,36059
New York,New York,US.NY.NE,36061
New York,Niagara,US.NY.NI,36063
New York,Oneida,US.NY.OD,36065
New York,Onondaga,US.NY.OG,36067
New York,Ontario,US.NY.OR,36069
New York,Orange,US.NY.OE,36071
New York,Orleans,US.NY.OL,36073
New York,Oswego,US.NY.OS,36075
New York,Otsego,US.NY.OO,36077
New York,Putnam,US.NY.PU,36079
New York,Queens,US.NY.QU,36081
New York,Rensselaer,US.NY.RE,36083
New York,Richmond,US.NY.RI,36085
New York,Rockland,US.NY.RO,36087
New York,Saint Lawrence,US.NY.SI,36089
New York,Saratoga,US.NY.SR,36091
New York,Schenectady,US.NY.SN,36093
New York,Schoharie,US.NY.SO,36095
New York,Schuyler,US.NY.SU,36097
New York,Seneca,US.NY.SC,36099
New York,Steuben,US.NY.ST,36101
New York,Suffolk,US.NY.SF,36103
New York,Sullivan,US.NY.SL,36105
New York,Tioga,US.NY.TI,36107
New York,Tompkins,US.NY.TO,36109
New York,Ulster,US.NY.UL,36111
New York,Warren,US.NY.WR,36113
New York,Washington,US.NY.WS,36115
New York,Wayne,US.NY.WN,36117
New York,Westchester,US.NY.WE,36119
New York,Wyoming,US.NY.WM,36121
New York,Yates,US.NY.YA,36123
North Carolina,Alamance,US.NC.AA,37001
North Carolina,Alexander,US.NC.AE,37003
North Carolina,Alleghany,US.NC.AL,37005
North Carolina,Anson,US.NC.AN,37007
North Carolina,Ashe,US.NC.AS,37009
North Carolina,Avery,US.NC.AV,37011
North Carolina,Beaufort,US.NC.BA,37013
North Carolina,Bertie,US.NC.BT,37015
North Carolina,Bladen,US.NC.BL,37017
North Carolina,Brunswick,US.NC.BS,37019
North Carolina,Buncombe,US.NC.BO,37021
North Carolina,Burke,US.NC.BK,37023
North Carolina,Cabarrus,US.NC.CR,37025
North Carolina,Caldwell,US.NC.CL,37027
North Carolina,Camden,US.NC.CD,37029
North Carolina,Carteret,US.NC.CE,37031
North Carolina,Caswell,US.NC.CS,37033
North Carolina,Catawba,US.NC.CB,37035
North Carolina,Chatham,US.NC.CH,37037
North Carolina,Cherokee,US.NC.CO,37039
North Carolina,Chowan,US.NC.CW,37041
North Carolina,Clay,US.NC.CY,37043
North Carolina,Cleveland,US.NC.CV,37045
North Carolina,Columbus,US.NC.CM,37047
North Carolina,Craven,US.NC.CN,37049
North Carolina,Cumberland,US.NC.CU,37051
North Carolina,Currituck,US.NC.CI,37053
North Carolina,Dare,US.NC.DE,37055
North Carolina,Davidson,US.NC.DD,37057
North Carolina,Davie,US.NC.DV,37059
North Carolina,Duplin,US.NC.DP,37061
North Carolina,Durham,US.NC.DH,37063
North Carolina,Edgecombe,US.NC.ED,37065
North Carolina,Forsyth,US.NC.FO,37067
North Carolina,Franklin,US.NC.FR,37069
North Carolina,Gaston,US.NC.GS,37071
North Carolina,Gates,US.NC.GT,37073
North Carolina,Graham,US.NC.GH,37075
North Carolina,Granville,US.NC.GN,37077
North Carolina,Greene,US.NC.GE,37079
North Carolina,Guilford,US.NC.GU,37081
North Carolina,Halifax,US.NC.HL,37083
North Carolina,Harnett,US.NC.HT,37085
North Carolina,Haywood,US.NC.HW,37087
North Carolina,Henderson,US.NC.HN,37089
North Carolina,Hertford,US.NC.HD,37091
North Carolina,Hoke,US.NC.HO,37093
North Carolina,Hyde,US.NC.HE,37095
North Carolina,Iredell,US.NC.IR,37097
North Carolina,Jackson,US.NC.JA,37099
North Carolina,Johnston,US.NC.JH,37101
North Carolina,Jones,US.NC.JN,37103
North Carolina,Lee,US.NC.LE,37105
North Carolina,Lenoir,US.NC.LN,37107
North Carolina,Lincoln,US.NC.LI,37109
North Carolina,Macon,US.NC.MN,37113
North Carolina,Madison,US.NC.MD,37115
North Carolina,Martin,US.NC.MR,37117
North Carolina,McDowell,US.NC.MW,37111
North Carolina,Mecklenburg,US.NC.MB,37119
North Carolina,Mitchell,US.NC.MI,37121
North Carolina,Montgomery,US.NC.MO,37123
North Carolina,Moore,US.NC.ME,37125
North Carolina,Nash,US.NC.NA,37127
North Carolina,New Hanover,US.NC.NE,37129
North Carolina,Northampton,US.NC.NO,37131
North Carolina,Onslow,US.NC.ON,37133
North Carolina,Orange,US.NC.OR,37135
North Carolina,Pamlico,US.NC.PM,37137
North Carolina,Pasquotank,US.NC.PU,37139
North Carolina,Pender,US.NC.PD,37141
North Carolina,Perquimans,US.NC.PQ,37143
North Carolina,Person,US.NC.PN,37145
North Carolina,Pitt,US.NC.PI,37147
North Carolina,Polk,US.NC.PO,37149
North Carolina,Randolph,US.NC.RA,37151
North Carolina,Richmond,US.NC.RI,37153
North Carolina,Robeson,US.NC.RB,37155
North Carolina,Rockingham,US.NC.RC,37157
North Carolina,Rowan,US.NC.RW,37159
North Carolina,Rutherford,US.NC.RU,37161
North Carolina,Sampson,US.NC.SP,37163
North Carolina,Scotland,US.NC.SC,37165
North Carolina,Stanly,US.NC.SN,37167
North Carolina,Stokes,US.NC.SO,37169
North Carolina,Surry,US.NC.SU,37171
North Carolina,Swain,US.NC.SW,37173
North Carolina,Transylvania,US.NC.TR,37175
North Carolina,Tyrrell,US.NC.TY,37177
North Carolina,Union,US.NC.UN,37179
North Carolina,Vance,US.NC.VA,37181
North Carolina,Wake,US.NC.WK,37183
North Carolina,Warren,US.NC.WR,37185
North Carolina,Washington,US.NC.WI,37187
North Carolina,Watauga,US.NC.WT,37189
North Carolina,Wayne,US.NC.WY,37191
North Carolina,Wilkes,US.NC.WE,37193
North Carolina,Wilson,US.NC.WO,37195
North Carolina,Yadkin,US.NC.YD,37197
North Carolina,Yancey,US.NC.YN,37199
North Dakota,Adams,US.ND.AD,38001
North Dakota,Barnes,US.ND.BA,38003
North Dakota,Benson,US.ND.BE,38005
North Dakota,Billings,US.ND.BI,38007
North Dakota,Bottineau,US.ND.BT,38009
North Dakota,Bowman,US.ND.BW,38011
North Dakota,Burke,US.ND.BK,38013
North Dakota,Burleigh,US.ND.BL,38015
North Dakota,Cass,US.ND.CS,38017
North Dakota,Cavalier,US.ND.CV,38019
North Dakota,Dickey,US.ND.DC,38021
North Dakota,Divide,US.ND.DV,38023
North Dakota,Dunn,US.ND.DU,38025
North Dakota,Eddy,US.ND.ED,38027
North Dakota,Emmons,US.ND.EM,38029
North Dakota,Foster,US.ND.FO,38031
North Dakota,Golden Valley,US.ND.GO,38033
North Dakota,Grand Forks,US.ND.GD,38035
North Dakota,Grant,US.ND.GT,38037
North Dakota,Griggs,US.ND.GI,38039
North Dakota,Hettinger,US.ND.HE,38041
North Dakota,Kidder,US.ND.KI,38043
North Dakota,Lamoure,US.ND.LA,38045
North Dakota,Logan,US.ND.LO,38047
North Dakota,McHenry,US.ND.MH,38049
North Dakota,McIntosh,US.ND.MI,38051
North Dakota,McKenzie,US.ND.MK,38053
North Dakota,McLean,US.ND.ML,38055
North Dakota,Mercer,US.ND.ME,38057
North Dakota,Morton,US.ND.MR,38059
North Dakota,Mountrail,US.ND.MU,38061
North Dakota,Nelson,US.ND.NE,38063
North Dakota,Oliver,US.ND.OL,38065
North Dakota,Pembina,US.ND.PE,38067
North Dakota,Pierce,US.ND.PI,38069
North Dakota,Ramsey,US.ND.RM,38071
North Dakota,Ransom,US.ND.RN,38073
North Dakota,Renville,US.ND.RE,38075
North Dakota,Richland,US.ND.RI,38077
North Dakota,Rolette,US.ND.RO,38079
North Dakota,Sargent,US.ND.SG,38081
North Dakota,Sheridan,US.ND.SH,38083
North Dakota,Sioux,US.ND.SI,38085
North Dakota,Slope,US.ND.SL,38087
North Dakota,Stark,US.ND.SR,38089
North Dakota,Steele,US.ND.SE,38091
North Dakota,Stutsman,US.ND.SU,38093
North Dakota,Towner,US.ND.TO,38095
North Dakota,Traill,US.ND.TR,38097
North Dakota,Walsh,US.ND.WL,38099
North Dakota,Ward,US.ND.WR,38101
North Dakota,Wells,US.ND.WE,38103
North Dakota,Williams,US.ND.WI,38105
Ohio,Adams,US.OH.AD,39001
Ohio,Allen,US.OH.AN,39003
Ohio,Ashland,US.OH.AL,39005
Ohio,Ashtabula,US.OH.AB,39007
Ohio,Athens,US.OH.AS,39009
Ohio,Auglaize,US.OH.AU,39011
Ohio,Belmont,US.OH.BE,39013
Ohio,Brown,US.OH.BR,39015
Ohio,Butler,US.OH.BU,39017
Ohio,Carroll,US.OH.CO,39019
Ohio,Champaign,US.OH.CH,39021
Ohio,Clark,US.OH.CK,39023
Ohio,Clermont,US.OH.CE,39025
Ohio,Clinton,US.OH.CI,39027
Ohio,Columbiana,US.OH.CL,39029
Ohio,Coshocton,US.OH.CS,39031
Ohio,Crawford,US.OH.CF,39033
Ohio,Cuyahoga,US.OH.CU,39035
Ohio,Darke,US.OH.DA,39037
Ohio,Defiance,US.OH.DF,39039
Ohio,Delaware,US.OH.DL,39041
Ohio,Erie,US.OH.ER,39043
Ohio,Fairfield,US.OH.FI,39045
Ohio,Fayette,US.OH.FY,39047
Ohio,Franklin,US.OH.FR,39049
Ohio,Fulton,US.OH.FU,39051
Ohio,Gallia,US.OH.GA,39053
Ohio,Geauga,US.OH.GE,39055
Ohio,Greene,US.OH.GR,39057
Ohio,Guernsey,US.OH.GU,39059
Ohio,Hamilton,US.OH.HM,39061
Ohio,Hancock,US.OH.HN,39063
Ohio,Hardin,US.OH.HD,39065
Ohio,Harrison,US.OH.HR,39067
Ohio,Henry,US.OH.HE,39069
Ohio,Highland,US.OH.HI,39071
Ohio,Hocking,US.OH.HC,39073
Ohio,Holmes,US.OH.HL,39075
Ohio,Huron,US.OH.HU,39077
Ohio,Jackson,US.OH.JA,39079
Ohio,Jefferson,US.OH.JE,39081
Ohio,Knox,US.OH.KN,39083
Ohio,Lake,US.OH.LK,39085
Ohio,Lawrence,US.OH.LW,39087
Ohio,Licking,US.OH.LI,39089
Ohio,Logan,US.OH.LG,39091
Ohio,Lorain,US.OH.LR,39093
Ohio,Lucas,US.OH.LU,39095
Ohio,Madison,US.OH.MO,39097
Ohio,Mahoning,US.OH.MH,39099
Ohio,Marion,US.OH.MR,39101
Ohio,Medina,US.OH.MD,39103
Ohio,Meigs,US.OH.MS,39105
Ohio,Mercer,US.OH.MC,39107
Ohio,Miami,US.OH.MM,39109
Ohio,Monroe,US.OH.ME,39111
Ohio,Montgomery,US.OH.MT,39113
Ohio,Morgan,US.OH.MA,39115
Ohio,Morrow,US.OH.MW,39117
Ohio,Muskingum,US.OH.MU,39119
Ohio,Noble,US.OH.NO,39121
Ohio,Ottawa,US.OH.OT,39123
Ohio,Paulding,US.OH.PA,39125
Ohio,Perry,US.OH.PE,39127
Ohio,Pickaway,US.OH.PC,39129
Ohio,Pike,US.OH.PK,39131
Ohio,Portage,US.OH.PO,39133
Ohio,Preble,US.OH.PR,39135
Ohio,Putnam,US.OH.PU,39137
Ohio,Richland,US.OH.RI,39139
Ohio,Ross,US.OH.RO,39141
Ohio,Sandusky,US.OH.SA,39143
Ohio,Scioto,US.OH.SC,39145
Ohio,Seneca,US.OH.SE,39147
Ohio,Shelby,US.OH.SH,39149
Ohio,Stark,US.OH.ST,39151
Ohio,Summit,US.OH.SU,39153
Ohio,Trumbull,US.OH.TR,39155
Ohio,Tuscarawas,US.OH.TU,39157
Ohio,Union,US.OH.UN,39159
Ohio,Van Wert,US.OH.VA,39161
Ohio,Vinton,US.OH.VI,39163
Ohio,Warren,US.OH.WR,39165
Ohio,Washington,US.OH.WS,39167
Ohio,Wayne,US.OH.WE,39169
Ohio,Williams,US.OH.WI,39171
Ohio,Wood,US.OH.WO,39173
Ohio,Wyandot,US.OH.WD,39175
Oklahoma,Adair,US.OK.AD,40001
Oklahoma,Alfalfa,US.OK.AL,40003
Oklahoma,Atoka,US.OK.AT,40005
Oklahoma,Beaver,US.OK.BA,40007
Oklahoma,Beckham,US.OK.BC,40009
Oklahoma,Blaine,US.OK.BL,40011
Oklahoma,Bryan,US.OK.BR,40013
Oklahoma,Caddo,US.OK.CD,40015
Oklahoma,Canadian,US.OK.CN,40017
Oklahoma,Carter,US.OK.CR,40019
Oklahoma,Cherokee,US.OK.CK,40021
Oklahoma,Choctaw,US.OK.CA,40023
Oklahoma,Cimarron,US.OK.CO,40025
Oklahoma,Cleveland,US.OK.CV,40027
Oklahoma,Coal,US.OK.CL,40029
Oklahoma,Comanche,US.OK.CM,40031
Oklahoma,Cotton,US.OK.CT,40033
Oklahoma,Craig,US.OK.CG,40035
Oklahoma,Creek,US.OK.CE,40037
Oklahoma,Custer,US.OK.CU,40039
Oklahoma,Delaware,US.OK.DL,40041
Oklahoma,Dewey,US.OK.DW,40043
Oklahoma,Ellis,US.OK.EL,40045
Oklahoma,Garfield,US.OK.GF,40047
Oklahoma,Garvin,US.OK.GV,40049
Oklahoma,Grady,US.OK.GD,40051
Oklahoma,Grant,US.OK.GN,40053
Oklahoma,Greer,US.OK.GE,40055
Oklahoma,Harmon,US.OK.HM,40057
Oklahoma,Harper,US.OK.HP,40059
Oklahoma,Haskell,US.OK.HS,40061
Oklahoma,Hughes,US.OK.HU,40063
Oklahoma,Jackson,US.OK.JA,40065
Oklahoma,Jefferson,US.OK.JE,40067
Oklahoma,Johnston,US.OK.JO,40069
Oklahoma,Kay,US.OK.KA,40071
Oklahoma,Kingfisher,US.OK.KN,40073
Oklahoma,Kiowa,US.OK.KO,40075
Oklahoma,Latimer,US.OK.LA,40077
Oklahoma,Le Flore,US.OK.LE,40079
Oklahoma,Lincoln,US.OK.LI,40081
Oklahoma,Logan,US.OK.LG,40083
Oklahoma,Love,US.OK.LV,40085
Oklahoma,Major,US.OK.MJ,40093
Oklahoma,Marshall,US.OK.MH,40095
Oklahoma,Mayes,US.OK.MY,40097
Oklahoma,McClain,US.OK.ML,40087
Oklahoma,McCurtain,US.OK.MU,40089
Oklahoma,McIntosh,US.OK.MI,40091
Oklahoma,Murray,US.OK.MR,40099
Oklahoma,Muskogee,US.OK.MO,40101
Oklahoma,Noble,US.OK.NB,40103
Oklahoma,Nowata,US.OK.NW,40105
Oklahoma,Okfuskee,US.OK.OF,40107
Oklahoma,Oklahoma,US.OK.OL,40109
Oklahoma,Okmulgee,US.OK.OM,40111
Oklahoma,Osage,US.OK.OS,40113
Oklahoma,Ottawa,US.OK.OT,40115
Oklahoma,Pawnee,US.OK.PW,40117
Oklahoma,Payne,US.OK.PY,40119
Oklahoma,Pittsburg,US.OK.PI,40121
Oklahoma,Pontotoc,US.OK.PN,40123
Oklahoma,Pottawatomie,US.OK.PT,40125
Oklahoma,Pushmataha,US.OK.PU,40127
Oklahoma,Roger Mills,US.OK.RR,40129
Oklahoma,Rogers,US.OK.RS,40131
Oklahoma,Seminole,US.OK.SM,40133
Oklahoma,Sequoyah,US.OK.SQ,40135
Oklahoma,Stephens,US.OK.ST,40137
Oklahoma,Texas,US.OK.TE,40139
Oklahoma,Tillman,US.OK.TI,40141
Oklahoma,Tulsa,US.OK.TU,40143
Oklahoma,Wagoner,US.OK.WG,40145
Oklahoma,Washington,US.OK.WN,40147
Oklahoma,Washita,US.OK.WT,40149
Oklahoma,Woods,US.OK.WS,40151
Oklahoma,Woodward,US.OK.WW,40153
Oregon,Baker,US.OR.BA,41001
Oregon,Benton,US.OR.BE,41003
Oregon,Clackamas,US.OR.CC,41005
Oregon,Clatsop,US.OR.CT,41007
Oregon,Columbia,US.OR.CL,41009
Oregon,Coos,US.OR.CO,41011
Oregon,Crook,US.OR.CR,41013
Oregon,Curry,US.OR.CU,41015
Oregon,Deschutes,US.OR.DE,41017
Oregon,Douglas,US.OR.DO,41019
Oregon,Gilliam,US.OR.GI,41021
Oregon,Grant,US.OR.GR,41023
Oregon,Harney,US.OR.HA,41025
Oregon,Hood River,US.OR.HO,41027
Oregon,Jackson,US.OR.JA,41029
Oregon,Jefferson,US.OR.JE,41031
Oregon,Josephine,US.OR.JO,41033
Oregon,Klamath,US.OR.KL,41035
Oregon,Lake,US.OR.LK,41037
Oregon,Lane,US.OR.LE,41039
Oregon,Lincoln,US.OR.LC,41041
Oregon,Linn,US.OR.LN,41043
Oregon,Malheur,US.OR.ML,41045
Oregon,Marion,US.OR.MR,41047
Oregon,Morrow,US.OR.MO,41049
Oregon,Multnomah,US.OR.MU,41051
Oregon,Polk,US.OR.PO,41053
Oregon,Sherman,US.OR.SH,41055
Oregon,Tillamook,US.OR.TI,41057
Oregon,Umatilla,US.OR.UM,41059
Oregon,Union,US.OR.UN,41061
Oregon,Wallowa,US.OR.WW,41063
Oregon,Wasco,US.OR.WC,41065
Oregon,Washington,US.OR.WI,41067
Oregon,Wheeler,US.OR.WE,41069
Oregon,Yamhill,US.OR.YA,41071
Pennsylvania,Adams,US.PA.AD,42001
Pennsylvania,Allegheny,US.PA.AL,42003
Pennsylvania,Armstrong,US.PA.AR,42005
Pennsylvania,Beaver,US.PA.BA,42007
Pennsylvania,Bedford,US.PA.BO,42009
Pennsylvania,Berks,US.PA.BK,42011
Pennsylvania,Blair,US.PA.BL,42013
Pennsylvania,Bradford,US.PA.BF,42015
Pennsylvania,Bucks,US.PA.BC,42017
Pennsylvania,Butler,US.PA.BT,42019
Pennsylvania,Cambria,US.PA.CI,42021
Pennsylvania,Cameron,US.PA.CE,42023
Pennsylvania,Carbon,US.PA.CB,42025
Pennsylvania,Centre,US.PA.CT,42027
Pennsylvania,Chester,US.PA.CH,42029
Pennsylvania,Clarion,US.PA.CL,42031
Pennsylvania,Clearfield,US.PA.CF,42033
Pennsylvania,Clinton,US.PA.CN,42035
Pennsylvania,Columbia,US.PA.CO,42037
Pennsylvania,Crawford,US.PA.CW,42039
Pennsylvania,Cumberland,US.PA.CU,42041
Pennsylvania,Dauphin,US.PA.DA,42043
Pennsylvania,Delaware,US.PA.DE,42045
Pennsylvania,Elk,US.PA.EL,42047
Pennsylvania,Erie,US.PA.ER,42049
Pennsylvania,Fayette,US.PA.FA,42051
Pennsylvania,Forest,US.PA.FO,42053
Pennsylvania,Franklin,US.PA.FR,42055
Pennsylvania,Fulton,US.PA.FU,42057
Pennsylvania,Greene,US.PA.GR,42059
Pennsylvania,Huntingdon,US.PA.HU,42061
Pennsylvania,Indiana,US.PA.IN,42063
Pennsylvania,Jefferson,US.PA.JE,42065
Pennsylvania,Juniata,US.PA.JU,42067
Pennsylvania,Lackawanna,US.PA.LC,42069
Pennsylvania,Lancaster,US.PA.LN,42071
Pennsylvania,Lawrence,US.PA.LW,42073
Pennsylvania,Lebanon,US.PA.LB,42075
Pennsylvania,Lehigh,US.PA.LH,42077
Pennsylvania,Luzerne,US.PA.LU,42079
Pennsylvania,Lycoming,US.PA.LY,42081
Pennsylvania,Mc Kean,US.PA.MC,42083
Pennsylvania,Mercer,US.PA.ME,42085
Pennsylvania,Mifflin,US.PA.MI,42087
Pennsylvania,Monroe,US.PA.MR,42089
Pennsylvania,Montgomery,US.PA.MG,42091
Pennsylvania,Montour,US.PA.MO,42093
Pennsylvania,Northampton,US.PA.NA,42095
Pennsylvania,Northumberland,US.PA.NU,42097
Pennsylvania,Perry,US.PA.PE,42099
Pennsylvania,Philadelphia,US.PA.PH,42101
Pennsylvania,Pike,US.PA.PI,42103
Pennsylvania,Potter,US.PA.PO,42105
Pennsylvania,Schuylkill,US.PA.SC,42107
Pennsylvania,Snyder,US.PA.SN,42109
Pennsylvania,Somerset,US.PA.SO,42111
Pennsylvania,Sullivan,US.PA.SL,42113
Pennsylvania,Susquehanna,US.PA.SS,42115
Pennsylvania,Tioga,US.PA.TI,42117
Pennsylvania,Union,US.PA.UN,42119
Pennsylvania,Venango,US.PA.VE,42121
Pennsylvania,Warren,US.PA.WR,42123
Pennsylvania,Washington,US.PA.WS,42125
Pennsylvania,Wayne,US.PA.WN,42127
Pennsylvania,Westmoreland,US.PA.WE,42129
Pennsylvania,Wyoming,US.PA.WM,42131
Pennsylvania,York,US.PA.YO,42133
Rhode Island,Bristol,US.RI.BR,44001
Rhode Island,Kent,US.RI.KE,44003
Rhode Island,Newport,US.RI.NE,44005
Rhode Island,Providence,US.RI.PR,44007
Rhode Island,Washington,US.RI.WA,44009
South Carolina,Abbeville,US.SC.AB,45001
South Carolina,Aiken,US.SC.AI,45003
South Carolina,Allendale,US.SC.AL,45005
South Carolina,Anderson,US.SC.AN,45007
South Carolina,Bamberg,US.SC.BM,45009
South Carolina,Barnwell,US.SC.BN,45011
South Carolina,Beaufort,US.SC.BA,45013
South Carolina,Berkeley,US.SC.BK,45015
South Carolina,Calhoun,US.SC.CH,45017
South Carolina,Charleston,US.SC.CS,45019
South Carolina,Cherokee,US.SC.CK,45021
South Carolina,Chester,US.SC.CR,45023
South Carolina,Chesterfield,US.SC.CF,45025
South Carolina,Clarendon,US.SC.CN,45027
South Carolina,Colleton,US.SC.CT,45029
South Carolina,Darlington,US.SC.DA,45031
South Carolina,Dillon,US.SC.DI,45033
South Carolina,Dorchester,US.SC.DO,45035
South Carolina,Edgefield,US.SC.ED,45037
South Carolina,Fairfield,US.SC.FA,45039
South Carolina,Florence,US.SC.FL,45041
South Carolina,Georgetown,US.SC.GR,45043
South Carolina,Greenville,US.SC.GV,45045
South Carolina,Greenwood,US.SC.GW,45047
South Carolina,Hampton,US.SC.HA,45049
South Carolina,Horry,US.SC.HO,45051
South Carolina,Jasper,US.SC.JA,45053
South Carolina,Kershaw,US.SC.KE,45055
South Carolina,Lancaster,US.SC.LN,45057
South Carolina,Laurens,US.SC.LU,45059
South Carolina,Lee,US.SC.LE,45061
South Carolina,Lexington,US.SC.LX,45063
South Carolina,Marion,US.SC.MI,45067
South Carolina,Marlboro,US.SC.ML,45069
South Carolina,McCormick,US.SC.MC,45065
South Carolina,Newberry,US.SC.NE,45071
South Carolina,Oconee,US.SC.OC,45073
South Carolina,Orangeburg,US.SC.OR,45075
South Carolina,Pickens,US.SC.PI,45077
South Carolina,Richland,US.SC.RI,45079
South Carolina,Saluda,US.SC.SA,45081
South Carolina,Spartanburg,US.SC.SP,45083
South Carolina,Sumter,US.SC.SU,45085
South Carolina,Union,US.SC.UN,45087
South Carolina,Williamsburg,US.SC.WI,45089
South Carolina,York,US.SC.YO,45091
South Dakota,Aurora,US.SD.AU,46003
South Dakota,Beadle,US.SD.BA,46005
South Dakota,Bennett,US.SD.BN,46007
South Dakota,Bon Homme,US.SD.BH,46009
South Dakota,Brookings,US.SD.BK,46011
South Dakota,Brown,US.SD.BW,46013
South Dakota,Brule,US.SD.BU,46015
South Dakota,Buffalo,US.SD.BF,46017
South Dakota,Butte,US.SD.BT,46019
South Dakota,Campbell,US.SD.CP,46021
South Dakota,Charles Mix,US.SD.CH,46023
South Dakota,Clark,US.SD.CK,46025
South Dakota,Clay,US.SD.CY,46027
South Dakota,Codington,US.SD.CD,46029
South Dakota,Corson,US.SD.CO,46031
South Dakota,Custer,US.SD.CU,46033
South Dakota,Davison,US.SD.DV,46035
South Dakota,Day,US.SD.DY,46037
South Dakota,Deuel,US.SD.DU,46039
South Dakota,Dewey,US.SD.DW,46041
South Dakota,Douglas,US.SD.DO,46043
South Dakota,Edmunds,US.SD.ED,46045
South Dakota,Fall River,US.SD.FL,46047
South Dakota,Faulk,US.SD.FU,46049
South Dakota,Grant,US.SD.GA,46051
South Dakota,Gregory,US.SD.GE,46053
South Dakota,Haakon,US.SD.HA,46055
South Dakota,Hamlin,US.SD.HM,46057
South Dakota,Hand,US.SD.HD,46059
South Dakota,Hanson,US.SD.HS,46061
South Dakota,Harding,US.SD.HR,46063
South Dakota,Hughes,US.SD.HG,46065
South Dakota,Hutchinson,US.SD.HT,46067
South Dakota,Hyde,US.SD.HY,46069
South Dakota,Jackson,US.SD.JA,46071
South Dakota,Jerauld,US.SD.JE,46073
South Dakota,Jones,US.SD.JO,46075
South Dakota,Kingsbury,US.SD.KI,46077
South Dakota,Lake,US.SD.LK,46079
South Dakota,Lawrence,US.SD.LW,46081
South Dakota,Lincoln,US.SD.LI,46083
South Dakota,Lyman,US.SD.LY,46085
South Dakota,Marshall,US.SD.MS,46091
South Dakota,McCook,US.SD.MC,46087
South Dakota,McPherson,US.SD.MP,46089
South Dakota,Meade,US.SD.MD,46093
South Dakota,Mellette,US.SD.ML,46095
South Dakota,Miner,US.SD.ME,46097
South Dakota,Minnehaha,US.SD.MN,46099
South Dakota,Moody,US.SD.MO,46101
South Dakota,Shannon,US.SD.SH,46102
South Dakota,Pennington,US.SD.PN,46103
South Dakota,Perkins,US.SD.PR,46105
South Dakota,Potter,US.SD.PO,46107
South Dakota,Roberts,US.SD.RO,46109
South Dakota,Sanborn,US.SD.SA,46111
South Dakota,Spink,US.SD.SP,46115
South Dakota,Stanley,US.SD.ST,46117
South Dakota,Sully,US.SD.SU,46119
South Dakota,Todd,US.SD.TO,46121
South Dakota,Tripp,US.SD.TR,46123
South Dakota,Turner,US.SD.TU,46125
South Dakota,Union,US.SD.UN,46127
South Dakota,Walworth,US.SD.WA,46129
South Dakota,Yankton,US.SD.YA,46135
South Dakota,Ziebach,US.SD.ZI,46137
Tennessee,Anderson,US.TN.AN,47001
Tennessee,Bedford,US.TN.BD,47003
Tennessee,Benton,US.TN.BN,47005
Tennessee,Bledsoe,US.TN.BE,47007
Tennessee,Blount,US.TN.BO,47009
Tennessee,Bradley,US.TN.BR,47011
Tennessee,Campbell,US.TN.CM,47013
Tennessee,Cannon,US.TN.CN,47015
Tennessee,Carroll,US.TN.CR,47017
Tennessee,Carter,US.TN.CT,47019
Tennessee,Cheatham,US.TN.CA,47021
Tennessee,Chester,US.TN.CS,47023
Tennessee,Claiborne,US.TN.CI,47025
Tennessee,Clay,US.TN.CY,47027
Tennessee,Cocke,US.TN.CE,47029
Tennessee,Coffee,US.TN.CF,47031
Tennessee,Crockett,US.TN.CK,47033
Tennessee,Cumberland,US.TN.CU,47035
